Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),confidence,field,
15,68.37,3.612,42,295.495,9.94,628155,3.307,1.311,0.624,0,
19,63.56,3.056,52,295.495,9.14,628155,2.702,1.343,0.486,0,
23,63.55,3.032,51,295.495,8.34,628155,2.686,1.336,0.440,0,
27,63.56,3.032,42,295.495,7.54,628155,2.691,1.338,0.398,0,
31,63.57,3.008,47,295.495,6.74,628155,2.675,1.330,0.353,0,
35,68.37,3.596,42,295.495,5.95,628155,3.325,1.319,0.372,0,
39,68.35,3.508,50,295.495,5.15,628155,3.247,1.289,0.315,0,
43,68.36,3.576,46,295.495,4.35,628155,3.314,1.315,0.271,0,
47,68.38,3.548,46,295.495,3.55,628155,3.292,1.305,0.220,0,
51,63.56,2.952,50,295.495,2.75,628155,2.640,1.313,0.142,0,
55,63.56,2.964,51,295.495,1.95,628155,2.652,1.319,0.101,0,
59,63.58,2.948,52,295.495,1.15,628155,2.640,1.311,0.059,0,
63,63.59,2.936,47,295.495,0.35,628155,2.629,1.306,0.018,0,
67,68.48,3.524,43,295.545,-0.45,628155,3.278,1.292,-0.028,0,
71,68.46,3.496,42,295.545,-1.25,628155,3.251,1.283,-0.076,0,
75,68.49,3.508,40,295.545,-2.05,628155,3.262,1.286,-0.125,0,
79,68.47,3.116,37,295.545,-2.85,628155,2.895,1.142,-0.155,0,
83,63.67,2.908,50,295.545,-3.65,628155,2.601,1.287,-0.185,0,
87,63.65,2.888,46,295.545,-4.45,628155,2.580,1.278,-0.224,0,
91,63.68,2.704,45,295.545,-5.25,628155,2.413,1.194,-0.247,0,
95,63.67,2.732,43,295.545,-6.04,628155,2.435,1.205,-0.288,0,
99,68.46,2.600,41,295.545,-6.84,628155,2.401,0.948,-0.310,0,
103,68.45,2.636,39,295.545,-7.64,628155,2.430,0.960,-0.351,0,
107,68.47,2.640,35,295.545,-8.44,628155,2.429,0.958,-0.388,0,
111,68.48,2.636,36,295.545,-9.24,628155,2.420,0.954,-0.423,0,
115,63.65,2.716,41,295.545,-10.04,628155,2.397,1.187,-0.474,0,
119,63.65,2.748,43,295.545,-10.84,628155,2.419,1.198,-0.517,0,
123,63.66,2.776,39,295.545,-11.64,628155,2.437,1.206,-0.560,0,
127,63.68,2.788,39,295.545,-12.44,628155,2.440,1.207,-0.601,0,
3,68.57,3.740,25,295.595,12.34,628239,3.401,1.335,0.799,0,
7,68.55,3.748,28,295.595,11.54,628239,3.418,1.343,0.750,0,
11,68.56,3.768,27,295.595,10.74,628239,3.446,1.353,0.702,0,
15,68.57,3.684,45,295.595,9.94,628239,3.378,1.326,0.636,0,
19,63.76,3.060,56,295.595,9.14,628239,2.710,1.336,0.486,0,
23,63.75,3.048,48,295.595,8.34,628239,2.705,1.334,0.442,0,
27,63.76,3.056,42,295.595,7.54,628239,2.717,1.339,0.401,0,
31,63.77,3.012,52,295.595,6.74,628239,2.683,1.322,0.354,0,
35,68.57,3.636,42,295.595,5.95,628239,3.366,1.322,0.377,0,
39,68.55,3.572,47,295.595,5.15,628239,3.311,1.301,0.320,0,
43,68.56,3.608,44,295.595,4.35,628239,3.349,1.315,0.273,0,
47,68.58,3.552,47,295.595,3.55,628239,3.300,1.295,0.220,0,
51,63.76,2.964,46,295.595,2.75,628239,2.656,1.309,0.142,0,
55,63.76,2.976,46,295.595,1.95,628239,2.668,1.315,0.101,0,
59,63.78,2.968,48,295.595,1.15,628239,2.662,1.311,0.060,0,
63,63.79,2.972,43,295.595,0.35,628239,2.666,1.313,0.018,0,
67,68.68,3.564,45,295.645,-0.45,628239,3.320,1.296,-0.028,0,
71,68.66,3.540,41,295.645,-1.25,628239,3.296,1.288,-0.077,0,
75,68.69,3.536,44,295.645,-2.05,628239,3.292,1.284,-0.126,0,
83,63.87,2.936,51,295.645,-3.65,628239,2.631,1.290,-0.187,0,
87,63.85,2.752,41,295.645,-4.45,628239,2.463,1.209,-0.213,0,
91,63.88,2.708,45,295.645,-5.25,628239,2.421,1.187,-0.248,0,
95,63.87,2.704,46,295.645,-6.04,628239,2.414,1.184,-0.285,0,
99,68.66,2.600,43,295.645,-6.84,628239,2.404,0.939,-0.310,0,
103,68.65,2.612,38,295.645,-7.64,628239,2.411,0.942,-0.347,0,
107,68.67,2.600,41,295.645,-8.44,628239,2.396,0.935,-0.382,0,
111,68.68,2.640,36,295.645,-9.24,628239,2.427,0.947,-0.424,0,
115,63.85,2.712,42,295.645,-10.04,628239,2.397,1.177,-0.473,0,
119,63.85,2.724,47,295.645,-10.84,628239,2.402,1.179,-0.512,0,
123,63.86,2.764,43,295.645,-11.64,628239,2.430,1.193,-0.558,0,
127,63.88,2.772,40,295.645,-12.44,628239,2.430,1.192,-0.597,0,
3,68.77,3.764,25,295.695,12.34,628323,3.428,1.331,0.804,0,
7,68.75,3.740,24,295.695,11.54,628323,3.415,1.328,0.748,0,
11,68.76,3.784,31,295.695,10.74,628323,3.465,1.347,0.705,0,
15,68.77,3.700,42,295.695,9.94,628323,3.397,1.320,0.639,0,
19,63.96,3.080,51,295.695,9.14,628323,2.732,1.335,0.489,0,
23,63.95,3.072,49,295.695,8.34,628323,2.731,1.335,0.446,0,
27,63.96,3.088,41,295.695,7.54,628323,2.751,1.344,0.405,0,
31,63.97,3.024,47,295.695,6.74,628323,2.698,1.318,0.355,0,
35,68.77,3.672,43,295.695,5.95,628323,3.404,1.323,0.380,0,
39,68.75,3.604,50,295.695,5.15,628323,3.345,1.301,0.323,0,
43,68.76,3.600,46,295.695,4.35,628323,3.346,1.300,0.273,0,
47,68.78,3.576,46,295.695,3.55,628323,3.327,1.292,0.221,0,
51,63.96,3.008,46,295.695,2.75,628323,2.700,1.319,0.144,0,
55,63.96,2.996,48,295.695,1.95,628323,2.690,1.315,0.102,0,
59,63.98,3.004,46,295.695,1.15,628323,2.699,1.317,0.060,0,
63,63.99,2.980,47,295.695,0.35,628323,2.678,1.307,0.018,0,
67,68.88,3.612,43,295.745,-0.45,628323,3.369,1.301,-0.028,0,
71,68.86,3.596,41,295.745,-1.25,628323,3.353,1.297,-0.078,0,
75,68.89,3.556,45,295.745,-2.05,628323,3.315,1.280,-0.127,0,
79,68.87,3.536,44,295.745,-2.85,628323,3.294,1.273,-0.176,0,
83,64.07,2.964,53,295.745,-3.65,628323,2.660,1.293,-0.189,0,
87,64.05,2.740,44,295.745,-4.45,628323,2.456,1.195,-0.212,0,
91,64.08,2.696,45,295.745,-5.25,628323,2.415,1.174,-0.246,0,
95,64.07,2.716,45,295.745,-6.04,628323,2.429,1.181,-0.286,0,
99,68.86,2.612,41,295.745,-6.84,628323,2.419,0.935,-0.311,0,
103,68.85,2.620,36,295.745,-7.64,628323,2.422,0.937,-0.348,0,
107,68.87,2.596,39,295.745,-8.44,628323,2.395,0.926,-0.381,0,
111,68.88,2.636,39,295.745,-9.24,628323,2.427,0.937,-0.423,0,
115,64.05,2.708,42,295.745,-10.04,628323,2.398,1.167,-0.472,0,
119,64.05,2.736,39,295.745,-10.84,628323,2.416,1.176,-0.515,0,
123,64.06,2.744,38,295.745,-11.64,628323,2.417,1.176,-0.554,0,
127,64.08,2.792,36,295.745,-12.44,628323,2.452,1.192,-0.601,0,
3,68.97,3.812,27,295.795,12.34,628406,3.476,1.336,0.815,0,
7,68.95,3.824,26,295.795,11.54,628406,3.497,1.346,0.765,0,
11,68.96,3.832,32,295.795,10.74,628406,3.514,1.352,0.714,0,
15,68.97,3.728,41,295.795,9.94,628406,3.427,1.318,0.644,0,
19,64.16,3.116,50,295.795,9.14,628406,2.769,1.341,0.495,0,
23,64.15,3.104,50,295.795,8.34,628406,2.764,1.339,0.450,0,
27,64.16,3.088,44,295.795,7.54,628406,2.755,1.334,0.405,0,
31,64.17,3.064,47,295.795,6.74,628406,2.739,1.326,0.360,0,
35,68.97,3.696,42,295.795,5.95,628406,3.431,1.319,0.383,0,
39,68.95,3.616,51,295.795,5.15,628406,3.361,1.293,0.324,0,
43,68.96,3.636,47,295.795,4.35,628406,3.384,1.301,0.276,0,
47,68.98,3.604,49,295.795,3.55,628406,3.358,1.290,0.223,0,
51,64.16,3.024,51,295.795,2.75,628406,2.719,1.316,0.145,0,
55,64.16,3.016,52,295.795,1.95,628406,2.713,1.314,0.103,0,
59,64.18,3.024,47,295.795,1.15,628406,2.722,1.317,0.061,0,
63,64.19,2.996,48,295.795,0.35,628406,2.697,1.305,0.018,0,
67,69.08,3.628,44,295.845,-0.45,628406,3.389,1.295,-0.028,0,
71,69.06,3.612,42,295.845,-1.25,628406,3.373,1.291,-0.079,0,
75,69.09,3.576,45,295.845,-2.05,628406,3.338,1.276,-0.128,0,
79,69.07,3.560,45,295.845,-2.85,628406,3.321,1.270,-0.177,0,
83,64.27,2.968,53,295.845,-3.65,628406,2.668,1.286,-0.189,0,
87,64.25,2.728,43,295.845,-4.45,628406,2.450,1.181,-0.211,0,
91,64.28,2.696,44,295.845,-5.25,628406,2.419,1.165,-0.246,0,
95,64.27,2.712,43,295.845,-6.04,628406,2.429,1.171,-0.286,0,
99,69.06,2.612,41,295.845,-6.84,628406,2.422,0.927,-0.311,0,
103,69.05,2.608,35,295.845,-7.64,628406,2.414,0.924,-0.347,0,
107,69.07,2.620,38,295.845,-8.44,628406,2.421,0.926,-0.385,0,
111,69.08,2.640,36,295.845,-9.24,628406,2.434,0.930,-0.424,0,
115,64.25,2.704,44,295.845,-10.04,628406,2.398,1.157,-0.471,0,
119,64.25,2.728,41,295.845,-10.84,628406,2.413,1.164,-0.513,0,
123,64.26,2.768,40,295.845,-11.64,628406,2.442,1.177,-0.558,0,
127,64.28,2.776,36,295.845,-12.44,628406,2.442,1.176,-0.598,0,
3,69.17,3.844,24,295.895,12.34,628489,3.510,1.335,0.822,0,
7,69.15,3.832,28,295.895,11.54,628489,3.509,1.336,0.767,0,
11,69.16,3.856,30,295.895,10.74,628489,3.541,1.348,0.719,0,
15,69.17,3.788,45,295.895,9.94,628489,3.487,1.327,0.654,0,
19,64.36,3.128,54,295.895,9.14,628489,2.784,1.336,0.497,0,
23,64.35,3.108,48,295.895,8.34,628489,2.772,1.331,0.451,0,
27,64.36,3.124,47,295.895,7.54,628489,2.792,1.340,0.410,0,
31,64.37,3.088,50,295.895,6.74,628489,2.765,1.326,0.363,0,
35,69.17,3.720,43,295.895,5.95,628489,3.458,1.316,0.385,0,
39,69.15,3.652,50,295.895,5.15,628489,3.399,1.294,0.328,0,
43,69.16,3.652,44,295.895,4.35,628489,3.403,1.295,0.277,0,
47,69.18,3.628,46,295.895,3.55,628489,3.385,1.287,0.224,0,
51,64.36,3.044,50,295.895,2.75,628489,2.741,1.316,0.146,0,
55,64.36,3.032,54,295.895,1.95,628489,2.732,1.311,0.103,0,
59,64.38,3.044,50,295.895,1.15,628489,2.744,1.316,0.061,0,
63,64.39,3.004,48,295.895,0.35,628489,2.709,1.299,0.018,0,
67,69.28,3.652,42,295.945,-0.45,628489,3.416,1.292,-0.029,0,
71,69.26,3.640,40,295.945,-1.25,628489,3.403,1.289,-0.079,0,
75,69.29,3.624,42,295.945,-2.05,628489,3.388,1.281,-0.130,0,
79,69.27,3.604,47,295.945,-2.85,628489,3.367,1.274,-0.179,0,
87,64.45,2.704,45,295.945,-4.45,628489,2.432,1.163,-0.210,0,
91,64.48,2.688,44,295.945,-5.25,628489,2.416,1.153,-0.246,0,
95,64.47,2.676,46,295.945,-6.04,628489,2.401,1.147,-0.282,0,
99,69.26,2.608,42,295.945,-6.84,628489,2.422,0.917,-0.311,0,
103,69.25,2.612,36,295.945,-7.64,628489,2.421,0.917,-0.347,0,
107,69.27,2.600,35,295.945,-8.44,628489,2.405,0.910,-0.382,0,
111,69.28,2.628,35,295.945,-9.24,628489,2.426,0.918,-0.422,0,
115,64.45,2.712,41,295.945,-10.04,628489,2.409,1.152,-0.473,0,
119,64.45,2.720,40,295.945,-10.84,628489,2.410,1.152,-0.512,0,
123,64.46,2.764,40,295.945,-11.64,628489,2.443,1.167,-0.558,0,
127,64.48,2.780,36,295.945,-12.44,628489,2.450,1.170,-0.599,0,
3,69.37,3.856,25,295.995,12.34,628572,3.525,1.327,0.824,0,
7,69.35,3.900,26,295.995,11.54,628572,3.576,1.347,0.780,0,
11,69.36,3.884,31,295.995,10.74,628572,3.571,1.345,0.724,0,
15,69.37,3.780,39,295.995,9.94,628572,3.485,1.312,0.653,0,
19,64.56,3.152,58,295.995,9.14,628572,2.810,1.337,0.501,0,
23,64.55,3.140,49,295.995,8.34,628572,2.805,1.335,0.456,0,
27,64.56,3.124,42,295.995,7.54,628572,2.797,1.330,0.410,0,
31,64.57,3.100,51,295.995,6.74,628572,2.780,1.322,0.364,0,
35,69.37,3.772,41,295.995,5.95,628572,3.511,1.322,0.391,0,
39,69.35,3.692,47,295.995,5.15,628572,3.441,1.297,0.331,0,
43,69.36,3.736,41,295.995,4.35,628572,3.486,1.313,0.283,0,
47,69.38,3.696,46,295.995,3.55,628572,3.453,1.299,0.229,0,
51,64.56,3.068,50,295.995,2.75,628572,2.767,1.316,0.147,0,
55,64.56,3.068,51,295.995,1.95,628572,2.769,1.317,0.104,0,
59,64.58,3.076,51,295.995,1.15,628572,2.778,1.320,0.062,0,
63,64.59,3.040,49,295.995,0.35,628572,2.746,1.305,0.019,0,
67,69.48,3.668,43,296.045,-0.45,628572,3.435,1.286,-0.029,0,
71,69.46,3.672,44,296.045,-1.25,628572,3.438,1.288,-0.080,0,
75,69.49,3.668,42,296.045,-2.05,628572,3.433,1.285,-0.131,0,
79,69.47,3.612,44,296.045,-2.85,628572,3.378,1.265,-0.179,0,
83,64.67,2.748,44,296.045,-3.65,628572,2.479,1.173,-0.175,0,
87,64.65,2.700,45,296.045,-4.45,628572,2.433,1.152,-0.209,0,
91,64.68,2.672,45,296.045,-5.25,628572,2.405,1.138,-0.244,0,
95,64.67,2.668,48,296.045,-6.04,628572,2.398,1.135,-0.281,0,
99,69.46,2.592,44,296.045,-6.84,628572,2.410,0.903,-0.309,0,
103,69.45,2.576,38,296.045,-7.64,628572,2.391,0.896,-0.343,0,
107,69.47,2.588,38,296.045,-8.44,628572,2.397,0.898,-0.380,0,
111,69.48,2.632,40,296.045,-9.24,628572,2.433,0.911,-0.423,0,
115,64.65,2.708,42,296.045,-10.04,628572,2.410,1.142,-0.472,0,
119,64.65,2.716,44,296.045,-10.84,628572,2.411,1.142,-0.511,0,
123,64.66,2.744,41,296.045,-11.64,628572,2.429,1.150,-0.554,0,
127,64.68,2.744,39,296.045,-12.44,628572,2.422,1.146,-0.591,0,
3,69.57,3.924,25,296.095,12.34,628655,3.592,1.338,0.839,0,
7,69.55,3.892,29,296.095,11.54,628655,3.573,1.332,0.779,0,
11,69.56,3.936,32,296.095,10.74,628655,3.624,1.350,0.734,0,
15,69.57,3.836,42,296.095,9.94,628655,3.541,1.319,0.662,0,
19,64.76,3.168,53,296.095,9.14,628655,2.829,1.334,0.503,0,
23,64.75,3.160,51,296.095,8.34,628655,2.828,1.334,0.459,0,
27,64.76,3.184,42,296.095,7.54,628655,2.855,1.346,0.418,0,
31,64.77,3.148,46,296.095,6.74,628655,2.828,1.333,0.370,0,
35,69.57,3.788,40,296.095,5.95,628655,3.531,1.315,0.392,0,
39,69.55,3.728,47,296.095,5.15,628655,3.479,1.297,0.334,0,
43,69.56,3.748,45,296.095,4.35,628655,3.502,1.305,0.284,0,
47,69.58,3.724,45,296.095,3.55,628655,3.483,1.297,0.230,0,
51,64.76,3.088,49,296.095,2.75,628655,2.790,1.315,0.148,0,
55,64.76,3.088,52,296.095,1.95,628655,2.792,1.316,0.105,0,
59,64.78,3.084,47,296.095,1.15,628655,2.790,1.314,0.062,0,
63,64.79,3.056,50,296.095,0.35,628655,2.765,1.302,0.019,0,
67,69.68,3.728,41,296.145,-0.45,628655,3.496,1.294,-0.029,0,
71,69.66,3.704,43,296.145,-1.25,628655,3.472,1.287,-0.081,0,
75,69.69,3.704,43,296.145,-2.05,628655,3.471,1.285,-0.132,0,
79,69.67,3.596,41,296.145,-2.85,628655,3.368,1.248,-0.179,0,
83,64.87,2.704,40,296.145,-3.65,628655,2.443,1.146,-0.172,0,
87,64.85,2.704,43,296.145,-4.45,628655,2.440,1.146,-0.210,0,
91,64.88,2.652,46,296.145,-5.25,628655,2.391,1.121,-0.242,0,
95,64.87,2.672,46,296.145,-6.04,628655,2.406,1.129,-0.281,0,
99,69.66,2.612,41,296.145,-6.84,628655,2.432,0.901,-0.311,0,
103,69.65,2.600,38,296.145,-7.64,628655,2.416,0.896,-0.346,0,
107,69.67,2.576,40,296.145,-8.44,628655,2.389,0.885,-0.378,0,
111,69.68,2.600,41,296.145,-9.24,628655,2.407,0.891,-0.418,0,
115,64.85,2.688,43,296.145,-10.04,628655,2.396,1.125,-0.469,0,
119,64.85,2.716,41,296.145,-10.84,628655,2.415,1.134,-0.511,0,
123,64.86,2.720,42,296.145,-11.64,628655,2.412,1.132,-0.549,0,
127,64.88,2.752,38,296.145,-12.44,628655,2.433,1.141,-0.593,0,
3,69.77,3.956,28,296.195,12.34,628739,3.626,1.336,0.845,0,
7,69.75,3.984,27,296.195,11.54,628739,3.662,1.351,0.797,0,
11,69.76,3.956,33,296.195,10.74,628739,3.647,1.345,0.737,0,
15,69.77,3.868,44,296.195,9.94,628739,3.575,1.317,0.668,0,
19,64.96,3.200,52,296.195,9.14,628739,2.862,1.337,0.508,0,
23,64.95,3.172,55,296.195,8.34,628739,2.843,1.329,0.460,0,
27,64.96,3.188,45,296.195,7.54,628739,2.863,1.338,0.419,0,
31,64.97,3.136,47,296.195,6.74,628739,2.822,1.318,0.368,0,
35,69.77,3.816,42,296.195,5.95,628739,3.561,1.313,0.395,0,
39,69.75,3.748,50,296.195,5.15,628739,3.502,1.292,0.336,0,
43,69.76,3.768,46,296.195,4.35,628739,3.525,1.300,0.286,0,
47,69.78,3.768,43,296.195,3.55,628739,3.529,1.300,0.233,0,
51,64.96,3.108,49,296.195,2.75,628739,2.813,1.314,0.149,0,
55,64.96,3.100,52,296.195,1.95,628739,2.807,1.311,0.105,0,
59,64.98,3.096,52,296.195,1.15,628739,2.805,1.309,0.062,0,
63,64.99,3.068,50,296.195,0.35,628739,2.780,1.297,0.019,0,
67,69.88,3.756,44,296.246,-0.45,628739,3.527,1.292,-0.029,0,
71,69.86,3.736,43,296.246,-1.25,628739,3.507,1.286,-0.081,0,
75,69.89,3.732,42,296.246,-2.05,628739,3.502,1.282,-0.133,0,
79,69.87,3.440,37,296.246,-2.85,628739,3.226,1.182,-0.171,0,
83,65.07,2.712,43,296.246,-3.65,628739,2.454,1.141,-0.173,0,
87,65.05,2.692,44,296.246,-4.45,628739,2.433,1.132,-0.209,0,
91,65.08,2.660,46,296.246,-5.25,628739,2.402,1.116,-0.243,0,
95,65.07,2.676,46,296.246,-6.04,628739,2.413,1.122,-0.282,0,
99,69.86,2.584,41,296.246,-6.84,628739,2.409,0.883,-0.308,0,
103,69.85,2.604,37,296.246,-7.64,628739,2.423,0.889,-0.346,0,
107,69.87,2.592,38,296.246,-8.44,628739,2.407,0.882,-0.381,0,
111,69.88,2.608,39,296.246,-9.24,628739,2.417,0.885,-0.419,0,
115,65.05,2.688,40,296.246,-10.04,628739,2.400,1.116,-0.469,0,
119,65.05,2.712,43,296.246,-10.84,628739,2.415,1.124,-0.510,0,
123,65.06,2.740,41,296.246,-11.64,628739,2.433,1.132,-0.553,0,
127,65.08,2.768,38,296.246,-12.44,628739,2.451,1.139,-0.596,0,
3,69.97,3.960,25,296.296,12.34,628822,3.635,1.325,0.846,0,
7,69.95,3.984,28,296.296,11.54,628822,3.667,1.338,0.797,0,
11,69.96,3.964,32,296.296,10.74,628822,3.659,1.334,0.739,0,
15,69.97,3.900,46,296.296,9.94,628822,3.609,1.316,0.673,0,
19,65.16,3.208,61,296.296,9.14,628822,2.874,1.330,0.510,0,
23,65.15,3.212,53,296.296,8.34,628822,2.884,1.335,0.466,0,
27,65.16,3.224,46,296.296,7.54,628822,2.900,1.343,0.423,0,
31,65.17,3.164,49,296.296,6.74,628822,2.852,1.319,0.372,0,
35,69.97,3.848,45,296.296,5.95,628822,3.596,1.311,0.399,0,
39,69.95,3.788,49,296.296,5.15,628822,3.544,1.293,0.340,0,
43,69.96,3.788,49,296.296,4.35,628822,3.548,1.294,0.287,0,
47,69.98,3.808,44,296.296,3.55,628822,3.571,1.301,0.236,0,
51,65.16,3.124,48,296.296,2.75,628822,2.832,1.311,0.150,0,
55,65.16,3.120,51,296.296,1.95,628822,2.830,1.310,0.106,0,
59,65.18,3.112,50,296.296,1.15,628822,2.824,1.306,0.062,0,
63,65.19,3.116,47,296.296,0.35,628822,2.828,1.308,0.019,0,
67,70.08,3.804,39,296.346,-0.45,628822,3.576,1.296,-0.030,0,
71,70.06,3.748,40,296.346,-1.25,628822,3.522,1.278,-0.082,0,
75,70.09,3.764,45,296.346,-2.05,628822,3.537,1.281,-0.135,0,
79,70.07,3.500,38,296.346,-2.85,628822,3.286,1.191,-0.174,0,
83,65.27,2.684,46,296.346,-3.65,628822,2.433,1.120,-0.171,0,
87,65.25,2.684,46,296.346,-4.45,628822,2.430,1.120,-0.208,0,
91,65.28,2.652,46,296.346,-5.25,628822,2.399,1.104,-0.242,0,
95,65.27,2.688,45,296.346,-6.04,628822,2.428,1.118,-0.283,0,
99,70.06,2.584,44,296.346,-6.84,628822,2.412,0.875,-0.308,0,
103,70.05,2.584,39,296.346,-7.64,628822,2.407,0.874,-0.344,0,
107,70.07,2.588,41,296.346,-8.44,628822,2.407,0.873,-0.380,0,
111,70.08,2.600,38,296.346,-9.24,628822,2.413,0.874,-0.418,0,
115,65.25,2.688,42,296.346,-10.04,628822,2.404,1.108,-0.469,0,
119,65.25,2.708,41,296.346,-10.84,628822,2.415,1.113,-0.509,0,
123,65.26,2.732,41,296.346,-11.64,628822,2.430,1.120,-0.551,0,
127,65.28,2.764,36,296.346,-12.44,628822,2.452,1.129,-0.595,0,
3,70.17,4.004,23,296.396,12.34,628906,3.680,1.327,0.856,0,
7,70.15,4.036,24,296.396,11.54,628906,3.719,1.343,0.807,0,
11,70.16,4.052,30,296.396,10.74,628906,3.745,1.351,0.755,0,
15,70.17,3.916,39,296.396,9.94,628906,3.629,1.308,0.676,0,
19,65.36,3.216,56,296.396,9.14,628906,2.886,1.324,0.511,0,
23,65.35,3.232,53,296.396,8.34,628906,2.906,1.334,0.469,0,
27,65.36,3.248,42,296.396,7.54,628906,2.927,1.342,0.426,0,
31,65.37,3.188,48,296.396,6.74,628906,2.878,1.319,0.374,0,
35,70.17,3.912,36,296.396,5.95,628906,3.660,1.320,0.405,0,
39,70.15,3.864,47,296.396,5.15,628906,3.620,1.307,0.347,0,
43,70.16,3.872,42,296.396,4.35,628906,3.632,1.310,0.293,0,
47,70.18,3.812,42,296.396,3.55,628906,3.579,1.290,0.236,0,
51,65.36,3.172,47,296.396,2.75,628906,2.880,1.321,0.152,0,
55,65.36,3.168,50,296.396,1.95,628906,2.878,1.320,0.108,0,
59,65.38,3.172,48,296.396,1.15,628906,2.883,1.321,0.064,0,
63,65.39,3.116,47,296.396,0.35,628906,2.833,1.298,0.019,0,
67,70.28,3.836,38,296.446,-0.45,628906,3.611,1.294,-0.030,0,
71,70.26,3.804,43,296.446,-1.25,628906,3.580,1.285,-0.083,0,
75,70.29,3.768,42,296.446,-2.05,628906,3.545,1.270,-0.135,0,
79,70.27,3.584,37,296.446,-2.85,628906,3.370,1.208,-0.178,0,
83,65.47,2.684,45,296.446,-3.65,628906,2.437,1.112,-0.171,0,
87,65.45,2.672,45,296.446,-4.45,628906,2.423,1.107,-0.207,0,
91,65.48,2.660,44,296.446,-5.25,628906,2.410,1.099,-0.243,0,
95,65.47,2.672,49,296.446,-6.04,628906,2.417,1.103,-0.281,0,
99,70.26,2.588,43,296.446,-6.84,628906,2.419,0.868,-0.308,0,
103,70.25,2.580,42,296.446,-7.64,628906,2.407,0.864,-0.343,0,
107,70.27,2.584,41,296.446,-8.44,628906,2.406,0.863,-0.379,0,
111,70.28,2.616,40,296.446,-9.24,628906,2.431,0.871,-0.420,0,
115,65.45,2.668,44,296.446,-10.04,628906,2.390,1.091,-0.465,0,
119,65.45,2.700,44,296.446,-10.84,628906,2.412,1.102,-0.508,0,
123,65.46,2.716,41,296.446,-11.64,628906,2.420,1.105,-0.548,0,
127,65.48,2.744,43,296.446,-12.44,628906,2.438,1.112,-0.591,0,
3,70.37,4.060,27,296.496,12.34,628990,3.736,1.332,0.868,0,
7,70.35,4.084,27,296.496,11.54,628990,3.768,1.345,0.817,0,
11,70.36,4.100,29,296.496,10.74,628990,3.794,1.354,0.764,0,
15,70.37,3.988,38,296.496,9.94,628990,3.700,1.320,0.689,0,
19,65.56,3.252,49,296.496,9.14,628990,2.923,1.328,0.517,0,
23,65.55,3.236,54,296.496,8.34,628990,2.915,1.325,0.470,0,
27,65.56,3.252,45,296.496,7.54,628990,2.935,1.334,0.427,0,
31,65.57,3.224,44,296.496,6.74,628990,2.915,1.324,0.379,0,
35,70.37,3.940,37,296.496,5.95,628990,3.691,1.317,0.408,0,
39,70.35,3.864,44,296.496,5.15,628990,3.624,1.294,0.347,0,
43,70.36,3.900,40,296.496,4.35,628990,3.663,1.307,0.296,0,
47,70.38,3.872,40,296.496,3.55,628990,3.640,1.298,0.240,0,
51,65.56,3.188,45,296.496,2.75,628990,2.899,1.317,0.153,0,
55,65.56,3.184,46,296.496,1.95,628990,2.897,1.317,0.108,0,
59,65.58,3.172,45,296.496,1.15,628990,2.888,1.311,0.064,0,
63,65.59,3.136,47,296.496,0.35,628990,2.856,1.296,0.019,0,
67,70.48,3.876,37,296.546,-0.45,628990,3.653,1.295,-0.030,0,
71,70.46,3.844,41,296.546,-1.25,628990,3.622,1.286,-0.084,0,
75,70.49,3.860,39,296.546,-2.05,628990,3.636,1.288,-0.138,0,
79,70.47,3.680,35,296.546,-2.85,628990,3.464,1.228,-0.183,0,
83,65.67,2.688,43,296.546,-3.65,628990,2.444,1.105,-0.171,0,
87,65.65,2.672,42,296.546,-4.45,628990,2.427,1.098,-0.207,0,
91,65.68,2.648,42,296.546,-5.25,628990,2.403,1.086,-0.242,0,
95,65.67,2.668,44,296.546,-6.04,628990,2.417,1.093,-0.281,0,
99,70.46,2.584,38,296.546,-6.84,628990,2.418,0.858,-0.308,0,
103,70.45,2.568,36,296.546,-7.64,628990,2.398,0.852,-0.342,0,
107,70.47,2.580,42,296.546,-8.44,628990,2.405,0.853,-0.379,0,
111,70.48,2.572,38,296.546,-9.24,628990,2.393,0.848,-0.413,0,
115,65.65,2.660,40,296.546,-10.04,628990,2.386,1.080,-0.464,0,
119,65.65,2.708,40,296.546,-10.84,628990,2.423,1.097,-0.509,0,
123,65.66,2.708,39,296.546,-11.64,628990,2.417,1.093,-0.546,0,
127,65.68,2.748,41,296.546,-12.44,628990,2.445,1.105,-0.592,0,
3,70.57,4.128,24,296.596,12.34,629073,3.803,1.341,0.882,0,
7,70.55,4.108,26,296.596,11.54,629073,3.795,1.340,0.822,0,
11,70.56,4.132,28,296.596,10.74,629073,3.828,1.351,0.770,0,
15,70.57,4.068,39,296.596,9.94,629073,3.779,1.333,0.702,0,
19,65.76,3.288,48,296.596,9.14,629073,2.960,1.333,0.522,0,
23,65.75,3.296,48,296.596,8.34,629073,2.973,1.339,0.478,0,
27,65.76,3.284,44,296.596,7.54,629073,2.969,1.337,0.431,0,
31,65.77,3.240,49,296.596,6.74,629073,2.934,1.320,0.381,0,
35,70.57,3.956,37,296.596,5.95,629073,3.711,1.309,0.410,0,
39,70.55,3.904,45,296.596,5.15,629073,3.666,1.295,0.350,0,
